id,name,legal_name,type,admin_street_address,admin_city,admin_state,admin_zip,phone_number,latitude,longitude,locale_code,county_code,state_code,region_code,income,revenue
8403602027,CREATORS VOICE SOCIETY,CREATORS VOICE SOCIETY INC,GENERAL MUSEUM,148 BAXTER STREET,NEW YORK,NY,10013,,40.71917,-73.99855,1.0,61.0,36.0,2,57750.0,57750.0
8403600464,CRESTWOOD HISTORICAL SOCIETY,CRESTWOOD HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 81,TUCKAHOE,NY,10707,,40.95592,-73.82402,2.0,119.0,36.0,2,0.0,0.0
8403600849,CROTON ARBORETUM & SANCTUARY,THE CROTON ARBORETUM & SANCTUARY INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PO BOX 631,CROTON HDSN,NY,10520,9144873830,41.2188,-73.88726,2.0,119.0,36.0,2,12415.0,12353.0
8403600885,CROTON CORTLANDT CENTER FOR ARTS,CROTON CORTLANDT CENTER FOR THE ARTS INC,GENERAL MUSEUM,293 FURNACE DOCK RD,CORTLANDT MAN,NY,10567,9147394320,41.21861,-73.87555,2.0,119.0,36.0,2,87273.0,87273.0
8403600841,CROTON HISTORICAL SOCIETY,CROTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,1 VAN WYCK ST,CROTON HDSN,NY,10520,9142714574,41.20596,-73.88951,2.0,119.0,36.0,2,7201.0,5988.0
8403600330,CROTON POINT NATURE CENTER,CROTON POINT NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",1 CROTON POINT AVE,CROTON ON HUDSON,NY,10520,9148625297,41.19285,-73.88258,2.0,119.0,36.0,2,,
8403600978,CROTONA PARK,FRIENDS OF CROTONA PARK INC,HISTORIC PRESERVATION,1591 FULTON AVENUE,BRONX,NY,10457,,40.83898,-73.89961,1.0,5.0,36.0,2,25333.0,25333.0
8403600336,CROWN HEIGHTS CULTURAL FINE,CROWN HEIGHTS CULTURAL FINE,GENERAL MUSEUM,1218 UNION ST,BROOKLYN,NY,11225,3475336017,40.66879,-73.95279,1.0,47.0,36.0,2,,
8403601136,CROWN POINT STATE HISTORIC SITE,FRIENDS OF CROWN POINT STATE HISTORIC SITE,HISTORIC PRESERVATION,21 GRANDVIEW DRIVE,CROWN POINT,NY,12928,5185974666,43.98904,-73.42445,4.0,31.0,36.0,2,,
8403601648,CUBA CHEESE MUSEUM,CUBA CHEESE MUSEUM,GENERAL MUSEUM,PO BOX 34,CUBA,NY,14727,,42.21693,-78.27633,4.0,3.0,36.0,2,,
8403602303,CULTURAL CROSSOVERS,CULTURAL CROSSOVERS INC,GENERAL MUSEUM,718 BROADWAY APT 3A,NEW YORK,NY,10003,2125056427,40.72894,-73.99329,1.0,61.0,36.0,2,,
8409400137,CULTURAL MUSEUM OF AFRICAN ART- THE ERIC EDWARDS COLLECTION,CULTURAL MUSEUM OF AFRICAN ART- THE ERIC EDWARDS COLLECTION,GENERAL MUSEUM,213 TAAFFE PL APT 111,BROOKLYN,NY,11205,,40.69166,-73.95932,1.0,47.0,36.0,2,,
8403602364,CULTURENOW,CULTURENOW INC,GENERAL MUSEUM,511 WEST 25TH STREET,NEW YORK,NY,10001,2126040900,40.74952,-74.00391,1.0,61.0,36.0,2,75545.0,72843.0
8403600384,CUMMING NATURE CENTER,CUMMING NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",6472 GULICK RD,NAPLES,NY,14512,5853746160,42.7001,-77.44991,4.0,69.0,36.0,2,,
8403601926,CUMORAH HISTORICAL SOCIETY,CUMORAH HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,3304 LAKE RD N,BROCKPORT,NY,14420,,43.24516,-77.92192,3.0,55.0,36.0,2,,
8403602138,CUMSEWOGUE HISTORICAL SOCIETY,CUMSEWOGUE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 585,PORT JEFF STA,NY,11776,6319287622,40.91419,-73.05237,2.0,103.0,36.0,2,0.0,0.0
8403601112,CUNNEEN HACKETT ART CENTER,CUNNEEN HACKETT CULTURAL CENTER INC,ART MUSEUM,9 VASSAR ST,POUGHKEEPSIE,NY,12601,8454864571,41.70527,-73.93111,1.0,27.0,36.0,2,187637.0,186665.0
8403602016,CUSHINGS BATTERY A 4TH U S LIGHT ARTILLERY & INFANTRY,CUSHINGS BATTERY A 4TH U S LIGHT ARTILLERY & INFANTRY INC,HISTORIC PRESERVATION,1939 LAKE RD,ONTARIO,NY,14519,,43.2728,-77.28911,4.0,117.0,36.0,2,0.0,0.0
8403600738,CUTCHOGUE-NEW SUFFOLK HISTORICAL COUNCIL,CUTCHOGUE-NEW SUFFOLK HISTORICAL COUNCIL INC,HISTORIC PRESERVATION,PO BOX 714,CUTCHOGUE,NY,11935,6317347122,41.01316,-72.47384,2.0,103.0,36.0,2,218607.0,118501.0
8403601254,D & H CANAL HISTORICAL SOCIETY,D & H CANAL HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PO BOX 23,HIGH FALLS,NY,12440,8456879311,41.82565,-74.12593,4.0,111.0,36.0,2,38295.0,35306.0
8403600365,D & H CANAL MUSEUM,D & H CANAL HISTORICAL SOCIETY INC,GENERAL MUSEUM,23 MOHONK ROAD,HIGH FALLS,NY,12440,9146879311,41.81111,-74.14252,4.0,111.0,36.0,2,38295.0,35306.0
8409503028,DAEMEN ART GALLERY,DAEMEN COLLEGE,ART MUSEUM,4380 MAIN ST,AMHERST,NY,14226,,42.96383,-78.79035,2.0,29.0,36.0,2,71144874.0,71104111.0
8403602407,DAGGETT MUSEUM FOR LIVING ARTISTS,DAGGETT MUSEUM FOR LIVING ARTISTS,GENERAL MUSEUM,35 W 9TH ST,NYC,NY,10011,,40.73373,-73.99746,1.0,61.0,36.0,2,,
8403602036,DANESE ALTMAN,IESE USA INC,GENERAL MUSEUM,41 W 57TH ST FL 6,NEW YORK,NY,10019,2122232227,40.76521,-73.97906,1.0,61.0,36.0,2,5362569.0,
8403601554,DANIEL PARRISH WITTER AGRICULTURAL MUSEUM,FRIENDS OF THE DANIEL PARRISH WITTER AGRICULTURAL MUSEUM,GENERAL MUSEUM,581 STATE FAIR BLVD,SYRACUSE,NY,13209,,43.14518,-76.21572,2.0,67.0,36.0,2,2957.0,2957.0
8403601422,DANSVILLE AREA HISTORICAL SOCIETY,DANSVILLE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 481,DANSVILLE,NY,14437,5853358090,42.56888,-77.70862,3.0,51.0,36.0,2,,
8403600324,DARWIN D. MARTIN HOUSE,DARWIN D. MARTIN HOUSE,HISTORIC PRESERVATION,125 JEWETT PKWY,BUFFALO,NY,14214,7168563858,42.93601,-78.84892,1.0,29.0,36.0,2,,
8403602280,DAVENPORT HISTORICAL SOCIETY,DAVENPORT HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 88,DAVENPORT CENTER,NY,13751,6072785149,42.46016,-74.878,4.0,,36.0,2,0.0,0.0
8409503047,DAVISON ART GALLERY,DAVISON ART GALLERY,ART MUSEUM,2301 WESTSIDE DR,ROCHESTER,NY,14624,,43.12685,-77.80295,2.0,55.0,36.0,2,,
8403602156,DAYTON HISTORICAL SOCIETY,DAYTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 15,DAYTON,NY,14041,,42.41399,-78.97548,4.0,,36.0,2,4532.0,4412.0
8403601731,DEEPWELLS FARM HISTORICAL SOCIETY,DEEPWELLS FARM HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 123,SAINT JAMES,NY,11780,6315446500,40.88199,-73.16022,2.0,103.0,36.0,2,0.0,0.0
8403601493,DEKALB HISTORICAL ASSOCIATION,TOWN OF DEKALB HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PO BOX 111,DEKALB JCT,NY,13630,3153471900,44.49611,-75.30924,4.0,,36.0,2,0.0,0.0
8403601623,DELAWARE COUNTY HISTORICAL ASSOCIATION,DELAWARE COUNTY HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,46549 STATE HIGHWAY 10,DELHI,NY,13753,6077463849,42.31212,-74.87825,4.0,25.0,36.0,2,279759.0,157413.0
8403602371,DELHI HISTORICAL SOCIETY,DELHI HISTORICAL SOCIETY,HISTORIC PRESERVATION,5 ELM STREET,DELHI,NY,13753,5134514313,39.09755,-84.61777,2.0,61.0,39.0,4,0.0,0.0
8403601522,DENSMORE CHURCH,DENSMORE CHURCH INC,HISTORIC PRESERVATION,PO BOX 571,WELLESLEY ISLAND,NY,13640,,44.33549,-75.95557,4.0,45.0,36.0,2,0.0,0.0
8403600348,DEPARTMENT OF HISTORY AND ARCHIVES,DEPARTMENT OF HISTORY AND ARCHIVES,GENERAL MUSEUM,9 PARK ST,FONDA,NY,12068,5188538186,42.95613,-74.38289,3.0,,36.0,2,,
8403601461,DEPEW HISTORICAL SOCIETY,DEPEW HISTORICAL SOCIETY,HISTORIC PRESERVATION,85 MANITOU STREET,DEPEW,NY,14043,7166831400,42.90456,-78.68605,2.0,29.0,36.0,2,,
8403601971,DEPOSIT NEW YORK COMMUNITY HISTORICAL SOCIETY,DEPOSIT NEW YORK COMMUNITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,145 2ND ST,DEPOSIT,NY,13754,6074674422,42.06343,-75.42145,4.0,25.0,36.0,2,0.0,0.0
8403600358,DESTROYER ESCORT HISTORICAL,DESTROYER ESCORT HISTORICAL,HISTORIC PRESERVATION,141 BROADWAY,ALBANY,NY,12202,5184311943,42.63865,-73.75285,1.0,1.0,36.0,2,,
8403601217,DESTROYER ESCORT HISTORICAL MUSEUM,DESTROYER ESCORT HISTORICAL MUSEUM,HISTORY MUSEUM,PO BOX 1926,ALBANY,NY,12201,5184311943,42.63865,-73.75285,1.0,1.0,36.0,2,1252900.0,612925.0
8403601581,DEXTER HISTORICAL SOCIETY,DEXTER HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 231,DEXTER,NY,13634,,44.00861,-76.06431,4.0,45.0,36.0,2,0.0,0.0
8403602003,DIA ART FOUNDATION,DIA CENTER FOR THE ARTS INC,ART MUSEUM,535 WEST 22ND STREET,NEW YORK,NY,10011,2129895566,40.74731,-74.0051,1.0,61.0,36.0,2,71479920.0,56390862.0
8409401109,DIA BEACON,DIA BEACON,GENERAL MUSEUM,3 BEEKMAN ST,BEACON,NY,12508,,41.5039,-73.98374,2.0,27.0,36.0,2,,
8403601576,DIANA HISTORICAL MUSEUM,TOWN OF DIANA HISTORICAL MUSEUM,HISTORY MUSEUM,PO BOX 216,HARRISVILLE,NY,13648,3155431010,44.15542,-75.32816,4.0,,36.0,2,0.0,0.0
8403601741,DIRECTORS FORUM,DIRECTORS FORUM INC,GENERAL MUSEUM,49 EAST FIRST ST,NEW YORK,NY,10003,6465435454,40.73003,-73.98902,1.0,61.0,36.0,2,0.0,0.0
8403602088,DIRT MODIFIED STOCK CAR MUSEUM,DIRT MODIFIED STOCK CAR MUSEUM,HISTORY MUSEUM,22534 WAYSIDE DRIVE,WATERTOWN,NY,13601,,44.01342,-75.92624,4.0,45.0,36.0,2,0.0,0.0
8403601784,DISCOVERY CENTER OF SCIENCE AND TECHNOLOGY,DISCOVERY CENTER OF SCIENCE AND TECHNOLOGY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,500 SOUTH FRANKLIN ST,SYRACUSE,NY,13202,3154259068,43.04749,-76.15562,1.0,67.0,36.0,2,2238847.0,2187855.0
8409400146,DISCOVERY CENTER OF THE SOUTHERN TIER,DISCOVERY CENTER OF THE SOUTHERN TIER,GENERAL MUSEUM,60 MORGAN RD,BINGHAMTON,NY,13903,,42.07555,-75.9054,1.0,7.0,36.0,2,951658.0,911217.0
8403600340,DISCOVERY TIMES SQUARE EXPOSITION,DISCOVERY TIMES SQUARE EXPOSITION,GENERAL MUSEUM,226 W 44TH ST,NEW YORK,NY,10036,8669879692,40.7579,-73.98757,1.0,61.0,36.0,2,,
8403600794,DOBBS FERRY HISTORICAL SOCIETY,DOBBS FERRY HISTORICAL SOCIETY,HISTORIC PRESERVATION,12 ELM ST,DOBBS FERRY,NY,10522,9146741007,41.0144,-73.87426,2.0,119.0,36.0,2,53569.0,53569.0
8403600344,DOLGEVILLE-MANHEIM HISTORICAL,DOLGEVILLE-MANHEIM HISTORICAL,HISTORIC PRESERVATION,74 S MAIN ST,DOLGEVILLE,NY,13329,3154298835,43.10018,-74.77363,4.0,43.0,36.0,2,,
8403600386,DOLL TOY MUSEUM OF NEW YORK CITY,DOLL TOY MUSEUM OF NEW YORK CITY,GENERAL MUSEUM,157 MONTAGUE ST,BROOKLYN,NY,11201,7182430820,40.69467,-73.99301,1.0,47.0,36.0,2,,
8403600482,DORIS DUKE FOUNDATION FOR ISLAMIC ART,DORIS DUKE FOUNDATION FOR ISLAMIC ART,ART MUSEUM,650 5TH AVE FL 19,NEW YORK,NY,10019,6467108840,40.75965,-73.97649,1.0,61.0,36.0,2,6319922.0,
8403600601,DOUGLASTON AND LITTLE NECK HISTORICAL SOCIETY,DOUGLASTON AND LITTLE NECK HISTORICAL SOCIETY,HISTORIC PRESERVATION,328 MANOR RD,DOUGLASTON,NY,11363,,40.77675,-73.74738,1.0,81.0,36.0,2,,
8403601095,DOVER HISTORICAL SOCIETY,TOWN OF DOVER HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PO BOX 185,DOVER PLAINS,NY,12522,8458770353,41.73042,-73.5854,4.0,27.0,36.0,2,0.0,0.0
8403600380,DOWD FINE ARTS GALLERY,DOWD FINE ARTS GALLERY,ART MUSEUM,162 DOWD FINE ARTS CENTER SUNY CORTLAND,CORTLAND,NY,13045,6077534216,42.59349,-76.18604,3.0,,36.0,2,,
8409503086,DR. M.T. GEOFFERY YEH ART GALLERY,ST JOHNS UNIVERSITY,ART MUSEUM,8000 UTOPIA PARKWAY,QUEENS,NY,11439,7189907476,40.72186,-73.79456,1.0,81.0,36.0,2,907490058.0,855479059.0
8409503089,DR. V. ROGER LALLI GALLERY,TROCAIRE COLLEGE,ART MUSEUM,360 CHOATE AVE,BUFFALO,NY,14220,,42.84679,-78.8119,1.0,29.0,36.0,2,26672065.0,21619296.0
8403600791,DRAWING CENTER,DRAWING CENTER INC,GENERAL MUSEUM,35 WOOSTER ST,NEW YORK,NY,10013,2122192166,40.72245,-74.00291,1.0,61.0,36.0,2,2396872.0,2098440.0
8403601386,DRYDEN TOWN HISTORICAL SOCIETY,DRYDEN TOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 69,DRYDEN,NY,13053,6078449209,42.48703,-76.28168,4.0,109.0,36.0,2,149526.0,149526.0
8403602149,DUANESURG HISTORICAL SOCIETY,DUANESURG HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 421,DUANESBURG,NY,12056,,42.76622,-74.08924,4.0,93.0,36.0,2,0.0,0.0
8403600327,DUMBO ARTS CENTER,D U M B O ARTS CENTER,ART MUSEUM,111 FRONT ST,BROOKLYN,NY,11201,7186940831,40.70258,-73.98874,1.0,47.0,36.0,2,,
8403602005,DUNDEE AREA HISTORICAL SOCIETY,DUNDEE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 153,DUNDEE,NY,14837,6072437047,42.52358,-76.97399,4.0,123.0,36.0,2,0.0,0.0
8403601405,DUNKIRK HISTORICAL LIGHTHOUSE,DUNKIRK HISTORICAL LIGHTHOUSE AND VETERANS PARK MUSEUM,HISTORY MUSEUM,PO BOX 69,DUNKIRK,NY,14048,7163665050,42.48557,-79.35058,3.0,13.0,36.0,2,58361.0,56535.0
8403602127,DUNN FIELD,FRIENDS OF DUNN FIELD INC,HISTORIC PRESERVATION,ONE W CHURCH ST,ELMIRA,NY,14901,,42.09027,-76.80646,1.0,15.0,36.0,2,0.0,0.0
8403600371,DURAND EASTMAN PARK ARBORETUM,DURAND EASTMAN PARK ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",171 RESERVOIR AVENUE,ROCHESTER,NY,14620,,43.13168,-77.61103,1.0,55.0,36.0,2,,
8403601077,DURHAM CENTER MUSEUM,DURHAM CENTER MUSEUM INC,GENERAL MUSEUM,PO BOX 192,EAST DURHAM,NY,12423,5182398461,42.37968,-74.11199,4.0,,36.0,2,0.0,0.0
8403602161,DUTCHESS COUNTY FIREFIGHTING MUSEUM AND EDUCATION CENTER,DUTCHESS COUNTY FIREFIGHTING MUSEUM AND EDUCATION CENTER,HISTORY MUSEUM,PO BOX 2435,POUGHKEEPSIE,NY,12603,,41.61449,-73.79235,2.0,27.0,36.0,2,0.0,0.0
8403601079,DUTCHESS COUNTY HISTORICAL SOCIETY,DUTCHESS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 88,POUGHKEEPSIE,NY,12602,8454711630,41.70033,-73.91611,1.0,27.0,36.0,2,81008.0,81008.0
8403602190,DYCKMAN FARMHOUSE MUSEUM,DYCKMAN FARMHOUSE MUSEUM,HISTORY MUSEUM,4881 BROADWAY,NEW YORK,NY,10034,2123049422,40.86769,-73.92146,1.0,61.0,36.0,2,0.0,0.0
8403601735,EAGLE ASSOCIATION OF CENTRAL NEW YORK,EAGLE ASSOCIATION OF CENTRAL NEWYORK INC,HISTORIC PRESERVATION,203 VICTORIA PARK DR,LIVERPOOL,NY,13088,,43.11583,-76.16431,2.0,67.0,36.0,2,0.0,0.0
8403600856,EAGLE LIGHT CARETAKERS,EAGLE LIGHT CARETAKERS,HISTORIC PRESERVATION,350 RICHMOND TERRACE 7S,STATEN ISLAND,NY,10301,,40.6479,-74.08528,1.0,85.0,36.0,2,0.0,0.0
8403600332,EARLE-WIGHTMAN HOUSE MUSEUM,EARLE-WIGHTMAN HOUSE MUSEUM,GENERAL MUSEUM,20 SUMMIT STREET,OYSTER BAY,NY,11771,,40.87084,-73.53058,2.0,59.0,36.0,2,,
8403601333,EARLVILLE OPERA HOUSE,EARLVILLE OPERA HOUSE INC,HISTORIC PRESERVATION,PO BOX 111,EARLVILLE,NY,13332,3156913550,42.73991,-75.53874,4.0,17.0,36.0,2,211501.0,202217.0
8403600430,EAST BLOOMFIELD HISTORICAL SOCIETY,HISTORICAL SOCIETY OF THE TOWN OF EAST BLOOMFIELD,HISTORIC PRESERVATION,8 SOUTH AVENUE,EAST BLOOMFIELD,NY,14443,,42.89039,-77.4465,4.0,69.0,36.0,2,0.0,0.0
8403602056,EAST END AFRICAN AMERICAN MUSEUM AND CENTER FOR EXCELLENCE,EAST END AFRICAN AMERICAN MUSEUM AND CENTER FOR EXCELLENCE,HISTORY MUSEUM,PO BOX 2263,SOUTHAMPTON,NY,11969,,40.89118,-72.39488,2.0,103.0,36.0,2,0.0,0.0
8403600682,EAST END CLASSIC BOAT SOCIETY,EAST END CLASSIC BOAT SOCIETY INC,HISTORIC PRESERVATION,PO BOX 1784,EAST HAMPTON,NY,11937,6313242490,40.99262,-72.17137,3.0,103.0,36.0,2,43051.0,43051.0
8403602024,EAST END MARITIME INSTITUTE,EAST END MARITIME INSTITUTE INC,GENERAL MUSEUM,PO BOX 728,GREENPORT,NY,11944,6314772100,41.10117,-72.36277,3.0,103.0,36.0,2,,
8403600333,EAST END SEAPORT MARITIME MUSEUM,EAST END SEAPORT MARITIME MUSEUM,GENERAL MUSEUM,3RD ST,GREENPORT,NY,11944,6314772100,41.10795,-72.37213,3.0,103.0,36.0,2,,
8403601922,EAST FISHKILL HISTORICAL SOCIETY,EAST FISHKILL HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 245,HOPEWELL JCT,NY,12533,8452274136,41.56163,-73.82446,2.0,27.0,36.0,2,71897.0,71620.0
8403600323,EAST HAMPTON HISTORICAL,EAST HAMPTON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,301 BLUFF RD,AMAGANSETT,NY,11930,6313246850,40.93641,-72.24405,4.0,103.0,36.0,2,675407.0,393701.0
8403600718,EAST HAMPTON HISTORICAL SOCIETY,EAST HAMPTON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,101 MAIN ST,EAST HAMPTON,NY,11937,6313246850,40.93641,-72.24405,4.0,103.0,36.0,2,675407.0,393701.0
8403600616,EAST ISLIP HISTORICAL SOCIETY,EAST ISLIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 8,EAST ISLIP,NY,11730,6312776038,40.73287,-73.1867,2.0,103.0,36.0,2,0.0,0.0
8403600647,EAST QUOQUE HISTORICAL SOCIETY,EAST QUOQUE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 174,EAST QUOGUE,NY,11942,6319962404,40.8487,-72.57747,2.0,,36.0,2,0.0,0.0
8403600667,EAST ROCKAWAY GRIST MILL MUSEUM,FRIENDS OF THE EAST ROCKAWAY GRIST MILL MUSEUM INC,GENERAL MUSEUM,PO BOX 351,EAST ROCKAWA,NY,11518,5168876300,40.64096,-73.66619,2.0,,36.0,2,,
8403600376,EAST ROCKAWAY GRISTMILL MUSEUM,EAST ROCKAWAY GRISTMILL MUSEUM,GENERAL MUSEUM,WOODS AVE,EAST ROCKAWAY,NY,11518,5168876320,40.64096,-73.66619,2.0,59.0,36.0,2,,
8403601540,EAST SPRINGWATER HISTORICAL SOCIETY,EAST SPRINGWATER HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,8277 PARDEE HOLLOW ROAD,WAYLAND,NY,14572,,42.61644,-77.51462,4.0,51.0,36.0,2,0.0,0.0
8403600339,EASTCHESTER HISTORICAL SOCIETY,EASTCHESTER HISTORICAL SOC,HISTORIC PRESERVATION,388 CALIFORNIA RD,BRONXVILLE,NY,10708,9147931900,40.93038,-73.81126,2.0,119.0,36.0,2,,
8403601024,EASTCHESTER HISTORICAL SOCIETY,EASTCHESTER HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PO BOX 37,EASTCHESTER,NY,10709,9147931900,40.95538,-73.81163,2.0,119.0,36.0,2,0.0,0.0
8403602321,EASTERN SEABOARD TRUST,EASTERN SEABOARD TRUST INC,HISTORIC PRESERVATION,44 WALKER STREET,NEW YORK,NY,10013,,36.47965,-77.39694,4.0,131.0,37.0,3,0.0,0.0
8403600570,EASTVILLE COMMUNITY HISTORICAL SOCIETY,EASTVILLE COMMUNITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 2036,SAG HARBOR,NY,11963,6317254711,40.99822,-72.32055,2.0,103.0,36.0,2,25586.0,25586.0
8403601972,EDEN HISTORICAL SOCIETY,EDEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,8639 SOUTH MAIN STREET,EDEN,NY,14057,,42.65244,-78.87781,2.0,,36.0,2,0.0,0.0
8403602202,EDEN REGIONAL FARM MUSEUM,EDEN REGIONAL FARM MUSEUM,GENERAL MUSEUM,8326 N MAIN STREET,EDEN,NY,14057,7169923502,42.65244,-78.87781,2.0,,36.0,2,,
8403601176,EDINBURG HISTORICAL SOCIETY,EDINBURG HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 801,NORTHVILLE,NY,12134,,43.17268,-74.12653,4.0,35.0,36.0,2,0.0,0.0
8403600343,EDITH BARRETT ART GALLERY,EDITH BARRETT ART GALLERY,ART MUSEUM,UTICA COLLEGE OF SYRACUSE UNIVERSITY 1600 BURRSTONE ROAD,UTICA,NY,13502,3157925289,43.11136,-75.22428,1.0,,36.0,2,,
8409503111,EDITH LANGLEY BARRETT ART GALLERY,UTICA COLLEGE,ART MUSEUM,1600 BURRSTONE RD,UTICA,NY,13502,,43.09359,-75.27305,1.0,65.0,36.0,2,105308384.0,105299542.0
8409400914,EDUCATIONAL PARK - CHILDREN'S MUSEUM,EDUCATIONAL PARK - CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,"330 WEST 145TH STREET, APT. 403",NEW YORK,NY,10039,2122347049,40.82319,-73.94354,1.0,61.0,36.0,2,,
8403602075,EDWARD MCOTTER,FRIENDS OF THE EDWARD M@COTTER,HISTORIC PRESERVATION,155 OHIO STREET,BUFFALO,NY,14203,,42.87154,-78.87089,1.0,29.0,36.0,2,76210.0,76210.0
8403601601,EDWARDS HISTORICAL ASSOCIATION,EDWARDS HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,61 MAPLE AVE,EDWARDS,NY,13635,,44.31259,-75.24616,4.0,89.0,36.0,2,0.0,0.0
8409500422,EDWIN A. LINK PLANETARIUM,EDWIN A. LINK PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,30 FRONT STREET,BINGHAMTON,NY,13905,,42.09369,-75.91911,1.0,7.0,36.0,2,,
8403601121,EGBERT BENSON HISTORICAL SOCIETY OF RED HOOK,THE EGBERT BENSON HISTORICAL SOCIETY OF RED HOOK,HISTORIC PRESERVATION,PO BOX 397,RED HOOK,NY,12571,8457581920,42.0019,-73.84066,4.0,27.0,36.0,2,0.0,0.0
8403600460,EIBS POND NATURE CENTER,EIBS POND NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",50 DONGAN HILLS AVENUE,STATEN ISLAND,NY,10306,2126399675,40.58776,-74.10039,1.0,85.0,36.0,2,,
8403601423,EL MUSEO DEL BARRIO,EL MUSEO,GENERAL MUSEUM,91 ALLEN ST,BUFFALO,NY,14202,2128317272,40.79294,-73.95197,1.0,61.0,36.0,2,65773.0,65773.0
8403600347,ELBERT HUBBARD ROYCROFT MUSEUM,ELBERT HUBBARD ROYCROFT MUSEUM,GENERAL MUSEUM,363 OAKWOOD AVE,EAST AURORA,NY,14052,7166524735,42.76534,-78.62129,3.0,29.0,36.0,2,,
8403602401,ELDRIDGE PARK CAROUSEL,ELDRIDGE PARK CAROUSEL PRESERVATION SOCITY INC,HISTORIC PRESERVATION,PO BOX 3056,ELMIRA,NY,14905,6077328440,42.08636,-76.83659,2.0,15.0,36.0,2,678205.0,550426.0
8403600335,ELDRIDGE ST PROJECT,ELDRIDGE ST PROJECT,GENERAL MUSEUM,95 CANAL ST,NEW YORK,NY,10002,2122190888,40.71491,-73.99335,1.0,61.0,36.0,2,1690498.0,1557455.0
8403600884,ELISHA KENT KANE HISTORICAL SOCIETY,ELISHA KENT KANE HISTORICAL SOCIETY,HISTORIC PRESERVATION,71 WEST 23RD ST BOX L-3,NEW YORK,NY,10010,2122425885,40.74259,-73.99183,1.0,61.0,36.0,2,40904.0,40904.0
8403600328,ELISHA STRAIGHT HOUSE,ELISHA STRAIGHT HOUSE,HISTORIC PRESERVATION,55 MAIN ST,HARTFORD,NY,12838,,43.34451,-73.40285,4.0,,36.0,2,,
8403601418,ELMA HISTORICAL SOCIETY,ELMA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PO BOX 84,ELMA,NY,14059,7166520759,42.83472,-78.6394,2.0,29.0,36.0,2,0.0,0.0
8403600370,ELMA TOWN MUSEUM,ELMA HISTORICAL SOCIETY INC,GENERAL MUSEUM,3011 BOWEN RD,ELMA,NY,14059,7166550046,42.83472,-78.6394,2.0,29.0,36.0,2,0.0,0.0
8403601813,ELMIRA HEIGHTS HISTORICAL SOCIETY,ELMIRA HEIGHTS HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO 2084,ELMIRA HEIGHTS,NY,14903,6077347046,42.12769,-76.84442,4.0,15.0,36.0,2,0.0,0.0
8403601529,ELMIRA RAILWAY HISTORICAL SOCIETY,ELMIRA RAILWAY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,POST OFFICE BOX 162,ELMIRA,NY,14902,,42.09003,-76.80523,1.0,15.0,36.0,2,0.0,0.0
